trip_weight,latitude_1,longitude_1,access_lon,access_lat,geometry
18.793898890484144,40.74116897583008,-111.89498901367188,-111.896785,40.741876,"LINESTRING (-111.89498901367188 40.74116897583008, -111.896785 40.741876)"
15.91818133912917,40.74032974243164,-111.90166473388672,-111.896785,40.741876,"LINESTRING (-111.90166473388672 40.74032974243164, -111.896785 40.741876)"
20.537854995874152,40.74018859863281,-111.88829803466797,-111.896785,40.741876,"LINESTRING (-111.88829803466795 40.74018859863281, -111.896785 40.741876)"
29.964848729747384,40.73202133178711,-111.90287017822266,-111.896861,40.724801,"LINESTRING (-111.90287017822266 40.73202133178711, -111.896861 40.724801)"
37.28471707640905,40.741355895996094,-111.89954376220703,-111.896785,40.741876,"LINESTRING (-111.89954376220705 40.741355895996094, -111.896785 40.741876)"
5.70077398685225,40.749000549316406,-111.8930892944336,-111.892225,40.7499,"LINESTRING (-111.8930892944336 40.749000549316406, -111.892225 40.7499)"
10.775942010011997,40.74905014038086,-111.89982604980469,-111.896818,40.750058,"LINESTRING (-111.89982604980467 40.74905014038086, -111.896818 40.750058)"
713.4994404995384,40.740028381347656,-111.90143585205078,-111.896785,40.741876,"LINESTRING (-111.90143585205078 40.740028381347656, -111.896785 40.741876)"
713.4994404995384,40.74041748046875,-111.90139770507812,-111.896785,40.741876,"LINESTRING (-111.90139770507812 40.74041748046875, -111.896785 40.741876)"
57.07498668841681,40.74779510498047,-111.8925552368164,-111.896818,40.750058,"LINESTRING (-111.8925552368164 40.74779510498047, -111.896818 40.750058)"
251.860154573081,40.742427825927734,-111.89678955078125,-111.896781,40.742583,"LINESTRING (-111.89678955078124 40.74242782592773, -111.896781 40.742583)"
53.71761294545682,40.744998931884766,-111.9020767211914,-111.896781,40.742583,"LINESTRING (-111.9020767211914 40.744998931884766, -111.896781 40.742583)"
31.285733437205927,40.733306884765625,-111.8991928100586,-111.896861,40.724801,"LINESTRING (-111.8991928100586 40.733306884765625, -111.896861 40.724801)"
15.91818133912917,40.74040985107422,-111.8890609741211,-111.88803,40.739652,"LINESTRING (-111.8890609741211 40.74040985107422, -111.88803 40.739652)"
7.86392145167628,40.740962982177734,-111.90032958984375,-111.896785,40.741876,"LINESTRING (-111.90032958984376 40.74096298217773, -111.896785 40.741876)"
5.70077398685225,40.73350524902344,-111.89495849609375,-111.893685,40.733583,"LINESTRING (-111.89495849609376 40.73350524902344, -111.893685 40.733583)"
6.294048953161377,40.740074157714844,-111.8984375,-111.899822,40.742322,"LINESTRING (-111.8984375 40.74007415771485, -111.899822 40.742322)"
61.38273347889776,40.741790771484375,-111.89667510986328,-111.896785,40.741876,"LINESTRING (-111.89667510986328 40.741790771484375, -111.896785 40.741876)"
18.793898890484144,40.74895477294922,-111.89044952392578,-111.896818,40.750058,"LINESTRING (-111.89044952392578 40.74895477294922, -111.896818 40.750058)"
8.624599889396166,40.7254638671875,-111.89104461669922,-111.891384,40.725335,"LINESTRING (-111.89104461669922 40.7254638671875, -111.891384 40.725335)"
9.673063052816769,40.725826263427734,-111.89971923828125,-111.899573,40.725871,"LINESTRING (-111.89971923828124 40.72582626342773, -111.899573 40.725871)"
1.0511301425474666,40.7343635559082,-111.88843536376953,-111.887831,40.73357,"LINESTRING (-111.88843536376952 40.7343635559082, -111.887831 40.73357)"
16.703045610551236,40.740543365478516,-111.89697265625,-111.896785,40.741876,"LINESTRING (-111.89697265625 40.74054336547852, -111.896785 40.741876)"
20.749686588902485,40.74809646606445,-111.89675903320312,-111.896818,40.750058,"LINESTRING (-111.89675903320312 40.74809646606445, -111.896818 40.750058)"
20.014562710378872,40.727108001708984,-111.89110565185547,-111.890174,40.722263,"LINESTRING (-111.89110565185548 40.72710800170898, -111.890174 40.722263)"
3.9638391706672644,40.72556686401367,-111.89718627929688,-111.897574,40.724855,"LINESTRING (-111.89718627929688 40.72556686401367, -111.897574 40.724855)"
33.22906948457402,40.72591018676758,-111.90023803710938,-111.896861,40.724801,"LINESTRING (-111.90023803710938 40.72591018676758, -111.896861 40.724801)"
10.449660731056294,40.72548294067383,-111.8895492553711,-111.889061,40.725547,"LINESTRING (-111.8895492553711 40.72548294067383, -111.889061 40.725547)"
12.573000213165315,40.738014221191406,-111.89752960205078,-111.896785,40.741876,"LINESTRING (-111.89752960205078 40.738014221191406, -111.896785 40.741876)"
86.91201167155106,40.725521087646484,-111.89154815673828,-111.890174,40.722263,"LINESTRING (-111.89154815673828 40.72552108764648, -111.890174 40.722263)"
29.964848729747384,40.742862701416016,-111.89672088623047,-111.896781,40.742583,"LINESTRING (-111.89672088623048 40.742862701416016, -111.896781 40.742583)"
29.964848729747384,40.742862701416016,-111.89590454101562,-111.896781,40.742583,"LINESTRING (-111.89590454101562 40.742862701416016, -111.896781 40.742583)"
9.423149908806344,40.73487854003906,-111.88886260986328,-111.888029,40.735361,"LINESTRING (-111.88886260986328 40.73487854003906, -111.888029 40.735361)"
29.964848729747384,40.725486755371094,-111.89244842529297,-111.896861,40.724801,"LINESTRING (-111.89244842529295 40.72548675537109, -111.896861 40.724801)"
2.4499257841668673,40.72594451904297,-111.90023803710938,-111.899573,40.725871,"LINESTRING (-111.90023803710938 40.72594451904297, -111.899573 40.725871)"
8.821561017233936,40.740501403808594,-111.90079498291016,-111.901974,40.741498,"LINESTRING (-111.90079498291016 40.740501403808594, -111.901974 40.741498)"
9.838533104059223,40.72612380981445,-111.89693450927734,-111.896861,40.724801,"LINESTRING (-111.89693450927734 40.72612380981445, -111.896861 40.724801)"
9.838533104059223,40.72610855102539,-111.90010833740234,-111.899573,40.725871,"LINESTRING (-111.90010833740234 40.72610855102539, -111.899573 40.725871)"
33.22906948457402,40.725860595703125,-111.89962768554688,-111.896861,40.724801,"LINESTRING (-111.89962768554688 40.725860595703125, -111.896861 40.724801)"
12.573000213165315,40.74220657348633,-111.89982604980469,-111.899822,40.742322,"LINESTRING (-111.89982604980467 40.74220657348633, -111.899822 40.742322)"
32.382412629758356,40.74977111816406,-111.89620208740234,-111.896818,40.750058,"LINESTRING (-111.89620208740234 40.74977111816406, -111.896818 40.750058)"
29.080370992211584,40.7401123046875,-111.90213012695312,-111.896785,40.741876,"LINESTRING (-111.90213012695312 40.7401123046875, -111.896785 40.741876)"
17.481553725600605,40.749427795410156,-111.90869140625,-111.913821,40.752301,"LINESTRING (-111.90869140625 40.74942779541016, -111.913821 40.752301)"
29.964848729747384,40.74882888793945,-111.8918685913086,-111.896818,40.750058,"LINESTRING (-111.8918685913086 40.74882888793945, -111.896818 40.750058)"
6.458610493145011,40.737159729003906,-111.88860321044922,-111.888381,40.736923,"LINESTRING (-111.88860321044922 40.73715972900391, -111.888381 40.736923)"
33.013803076793536,40.72944641113281,-111.89924621582031,-111.896861,40.724801,"LINESTRING (-111.89924621582033 40.72944641113281, -111.896861 40.724801)"
5.910182568022406,40.741458892822266,-111.90277099609375,-111.901974,40.741498,"LINESTRING (-111.90277099609376 40.741458892822266, -111.901974 40.741498)"
4.497986066591265,40.725608825683594,-111.89500427246094,-111.894496,40.725515,"LINESTRING (-111.89500427246094 40.7256088256836, -111.894496 40.725515)"
3.5626217558698072,40.733463287353516,-111.89041137695312,-111.891343,40.733412,"LINESTRING (-111.89041137695312 40.73346328735352, -111.891343 40.733412)"
2.7710391115487285,40.72762680053711,-111.90118408203125,-111.899573,40.725871,"LINESTRING (-111.90118408203124 40.72762680053711, -111.899573 40.725871)"
8.624599889396166,40.748252868652344,-111.89733123779297,-111.896818,40.750058,"LINESTRING (-111.89733123779295 40.74825286865234, -111.896818 40.750058)"
2.2418922271129045,40.733333587646484,-111.89122772216797,-111.891343,40.733412,"LINESTRING (-111.89122772216795 40.73333358764648, -111.891343 40.733412)"
62.98762044829772,40.74949645996094,-111.89958190917969,-111.896818,40.750058,"LINESTRING (-111.89958190917967 40.74949645996094, -111.896818 40.750058)"
33.22906948457402,40.746673583984375,-111.90057373046875,-111.896818,40.750058,"LINESTRING (-111.90057373046876 40.746673583984375, -111.896818 40.750058)"
3.139197441963274,40.734622955322266,-111.89688873291016,-111.899008,40.733439,"LINESTRING (-111.89688873291016 40.734622955322266, -111.899008 40.733439)"
10.804804982145065,40.74110412597656,-111.8985595703125,-111.89954,40.742442,"LINESTRING (-111.8985595703125 40.74110412597656, -111.89954 40.742442)"
9.423149908806344,40.74972915649414,-111.89701843261719,-111.896818,40.750058,"LINESTRING (-111.8970184326172 40.74972915649414, -111.896818 40.750058)"
4.824440241416907,40.74479293823242,-111.8886947631836,-111.888419,40.744527,"LINESTRING (-111.8886947631836 40.74479293823242, -111.888419 40.744527)"
20.014562710378872,40.74601745605469,-111.90023040771484,-111.896781,40.742583,"LINESTRING (-111.90023040771484 40.74601745605469, -111.896781 40.742583)"
6.628425372255188,40.7415885925293,-111.89262390136719,-111.896785,40.741876,"LINESTRING (-111.8926239013672 40.7415885925293, -111.896785 40.741876)"
19.768508797829266,40.737728118896484,-111.8995361328125,-111.896785,40.741876,"LINESTRING (-111.8995361328125 40.73772811889648, -111.896785 40.741876)"
6.458610493145011,40.732826232910156,-111.88823699951172,-111.896861,40.724801,"LINESTRING (-111.88823699951172 40.73282623291016, -111.896861 40.724801)"
3.8652587601726585,40.72548294067383,-111.88856506347656,-111.889061,40.725547,"LINESTRING (-111.88856506347656 40.72548294067383, -111.889061 40.725547)"
11.676536613667063,40.72552490234375,-111.89105224609375,-111.891384,40.725335,"LINESTRING (-111.89105224609376 40.72552490234375, -111.891384 40.725335)"
84.6975454951299,40.725868225097656,-111.89517211914062,-111.896861,40.724801,"LINESTRING (-111.89517211914062 40.725868225097656, -111.896861 40.724801)"
3.392467881575507,40.72591018676758,-111.89569091796875,-111.894496,40.725515,"LINESTRING (-111.89569091796876 40.72591018676758, -111.894496 40.725515)"
9.838533104059223,40.7333984375,-111.89746856689453,-111.899008,40.733439,"LINESTRING (-111.89746856689452 40.7333984375, -111.899008 40.733439)"
118.36972141436344,40.741729736328125,-111.89686584472656,-111.89954,40.742442,"LINESTRING (-111.89686584472656 40.741729736328125, -111.89954 40.742442)"
33.22906948457402,40.7437858581543,-111.90345001220703,-111.896781,40.742583,"LINESTRING (-111.90345001220705 40.7437858581543, -111.896781 40.742583)"
33.22906948457402,40.74064254760742,-111.89955139160156,-111.896785,40.741876,"LINESTRING (-111.89955139160156 40.74064254760742, -111.896785 40.741876)"
3.8652587601726585,40.74436950683594,-111.88829040527344,-111.888419,40.744527,"LINESTRING (-111.88829040527344 40.74436950683594, -111.888419 40.744527)"
3.9638391706672644,40.73466491699219,-111.89392852783203,-111.893685,40.733583,"LINESTRING (-111.89392852783205 40.73466491699219, -111.893685 40.733583)"
10.449660731056294,40.73221969604492,-111.90139770507812,-111.899807,40.732874,"LINESTRING (-111.90139770507812 40.73221969604492, -111.899807 40.732874)"
6.899716052639665,40.73320770263672,-111.89212799072266,-111.891634,40.733592,"LINESTRING (-111.89212799072266 40.73320770263672, -111.891634 40.733592)"
2.2418922271129045,40.7431640625,-111.90345764160156,-111.901974,40.741498,"LINESTRING (-111.90345764160156 40.7431640625, -111.901974 40.741498)"
38.9306903674459,40.74970626831055,-111.89928436279297,-111.896818,40.750058,"LINESTRING (-111.89928436279295 40.74970626831055, -111.896818 40.750058)"
9.423149908806344,40.733551025390625,-111.8941879272461,-111.893685,40.733583,"LINESTRING (-111.8941879272461 40.73355102539063, -111.893685 40.733583)"
3.574455829803823,40.74140930175781,-111.89985656738281,-111.899822,40.742322,"LINESTRING (-111.8998565673828 40.74140930175781, -111.899822 40.742322)"
14.820073811039386,40.72755813598633,-111.9002456665039,-111.896861,40.724801,"LINESTRING (-111.9002456665039 40.72755813598633, -111.896861 40.724801)"
3.4102788787681444,40.7415885925293,-111.89697265625,-111.896785,40.741876,"LINESTRING (-111.89697265625 40.7415885925293, -111.896785 40.741876)"
9.423149908806344,40.72563171386719,-111.89947509765625,-111.899573,40.725871,"LINESTRING (-111.89947509765624 40.72563171386719, -111.899573 40.725871)"
6.458610493145011,40.733673095703125,-111.8927993774414,-111.893685,40.733583,"LINESTRING (-111.8927993774414 40.733673095703125, -111.893685 40.733583)"
4.789423046484238,40.728599548339844,-111.88866424560547,-111.888429,40.728446,"LINESTRING (-111.88866424560548 40.72859954833984, -111.888429 40.728446)"
30.759552159950644,40.72551727294922,-111.8895263671875,-111.890174,40.722263,"LINESTRING (-111.8895263671875 40.72551727294922, -111.890174 40.722263)"
30.759552159950644,40.73357009887695,-111.88836669921875,-111.896785,40.741876,"LINESTRING (-111.88836669921876 40.73357009887695, -111.896785 40.741876)"
5.70077398685225,40.735008239746094,-111.89942169189453,-111.899008,40.733439,"LINESTRING (-111.89942169189452 40.735008239746094, -111.899008 40.733439)"
7.265963277808503,40.72548294067383,-111.89443969726562,-111.894496,40.725515,"LINESTRING (-111.89443969726562 40.72548294067383, -111.894496 40.725515)"
3.361394431317778,40.73933792114258,-111.8968276977539,-111.89954,40.742442,"LINESTRING (-111.8968276977539 40.73933792114258, -111.89954 40.742442)"
1.8991372619481413,40.72650909423828,-111.89924621582031,-111.899573,40.725871,"LINESTRING (-111.89924621582033 40.72650909423828, -111.899573 40.725871)"
33.22906948457402,40.74964141845703,-111.89688873291016,-111.896818,40.750058,"LINESTRING (-111.89688873291016 40.74964141845703, -111.896818 40.750058)"
19.768508797829266,40.74733352661133,-111.90614318847656,-111.896818,40.750058,"LINESTRING (-111.90614318847656 40.74733352661133, -111.896818 40.750058)"
22.461096410636927,40.740291595458984,-111.8996810913086,-111.896785,40.741876,"LINESTRING (-111.8996810913086 40.74029159545898, -111.896785 40.741876)"
10.183409613415035,40.7474479675293,-111.90171813964844,-111.899526,40.748307,"LINESTRING (-111.90171813964844 40.7474479675293, -111.899526 40.748307)"
10.183409613415035,40.7400016784668,-111.9000015258789,-111.896785,40.741876,"LINESTRING (-111.9000015258789 40.7400016784668, -111.896785 40.741876)"
71.03893004515751,40.73889923095703,-111.9032974243164,-111.896785,40.741876,"LINESTRING (-111.9032974243164 40.73889923095703, -111.896785 40.741876)"
132.39484017165913,40.74163818359375,-111.89707946777344,-111.896785,40.741876,"LINESTRING (-111.89707946777344 40.74163818359375, -111.896785 40.741876)"
15.91818133912917,40.74330139160156,-111.89659881591797,-111.896781,40.742583,"LINESTRING (-111.89659881591795 40.74330139160156, -111.896781 40.742583)"
132.39484017165913,40.74226760864258,-111.89602661132812,-111.896781,40.742583,"LINESTRING (-111.89602661132812 40.74226760864258, -111.896781 40.742583)"
132.39484017165913,40.74199295043945,-111.89677429199219,-111.896785,40.741876,"LINESTRING (-111.8967742919922 40.74199295043945, -111.896785 40.741876)"
132.39484017165913,40.741878509521484,-111.89643096923828,-111.896785,40.741876,"LINESTRING (-111.89643096923828 40.74187850952149, -111.896785 40.741876)"
132.39484017165913,40.74177169799805,-111.8967514038086,-111.896785,40.741876,"LINESTRING (-111.8967514038086 40.74177169799805, -111.896785 40.741876)"
132.39484017165913,40.74222183227539,-111.89634704589844,-111.896785,40.741876,"LINESTRING (-111.89634704589844 40.74222183227539, -111.896785 40.741876)"
132.39484017165913,40.74164962768555,-111.89653778076172,-111.896785,40.741876,"LINESTRING (-111.89653778076172 40.74164962768555, -111.896785 40.741876)"
5.302931039418398,40.741817474365234,-111.89617156982422,-111.89954,40.742442,"LINESTRING (-111.89617156982422 40.741817474365234, -111.89954 40.742442)"
132.39484017165913,40.74195861816406,-111.89675903320312,-111.896785,40.741876,"LINESTRING (-111.89675903320312 40.74195861816406, -111.896785 40.741876)"
132.39484017165913,40.74204635620117,-111.89599609375,-111.896785,40.741876,"LINESTRING (-111.89599609375 40.74204635620117, -111.896785 40.741876)"
15.91818133912917,40.73561096191406,-111.88860321044922,-111.888029,40.735361,"LINESTRING (-111.88860321044922 40.73561096191406, -111.888029 40.735361)"
8.861467349751162,40.72844314575195,-111.8989486694336,-111.896861,40.724801,"LINESTRING (-111.8989486694336 40.72844314575195, -111.896861 40.724801)"
16.229207661206367,40.74965286254883,-111.89962768554688,-111.896818,40.750058,"LINESTRING (-111.89962768554688 40.74965286254883, -111.896818 40.750058)"
95.95032702223357,40.734405517578125,-111.89099884033203,-111.896785,40.741876,"LINESTRING (-111.89099884033205 40.734405517578125, -111.896785 40.741876)"
38.9306903674459,40.74513626098633,-111.89950561523438,-111.896781,40.742583,"LINESTRING (-111.89950561523438 40.74513626098633, -111.896781 40.742583)"
1.3316016004877445,40.733551025390625,-111.89165496826172,-111.891634,40.733592,"LINESTRING (-111.89165496826172 40.73355102539063, -111.891634 40.733592)"
1.3316016004877445,40.72758483886719,-111.89955139160156,-111.896861,40.724801,"LINESTRING (-111.89955139160156 40.72758483886719, -111.896861 40.724801)"
20.537854995874152,40.74079895019531,-111.89823150634766,-111.896785,40.741876,"LINESTRING (-111.89823150634766 40.74079895019531, -111.896785 40.741876)"
31.285733437205927,40.74399948120117,-111.90097045898438,-111.896781,40.742583,"LINESTRING (-111.90097045898438 40.74399948120117, -111.896781 40.742583)"
59.30391472756,40.74174880981445,-111.9009780883789,-111.896785,40.741876,"LINESTRING (-111.9009780883789 40.74174880981445, -111.896785 40.741876)"
9.838533104059223,40.74500274658203,-111.90095520019531,-111.896781,40.742583,"LINESTRING (-111.90095520019533 40.74500274658203, -111.896781 40.742583)"
5.711259277820951,40.74517822265625,-111.8925552368164,-111.888419,40.744527,"LINESTRING (-111.8925552368164 40.74517822265625, -111.888419 40.744527)"
6.458610493145011,40.735233306884766,-111.88854217529297,-111.896785,40.741876,"LINESTRING (-111.88854217529295 40.735233306884766, -111.896785 40.741876)"
22.164717435609337,40.74156188964844,-111.89779663085938,-111.896785,40.741876,"LINESTRING (-111.89779663085938 40.74156188964844, -111.896785 40.741876)"
3.9638391706672644,40.74129867553711,-111.89447021484375,-111.89954,40.742442,"LINESTRING (-111.89447021484376 40.74129867553711, -111.89954 40.742442)"
28.078938777729817,40.73887252807617,-111.89933776855469,-111.896785,40.741876,"LINESTRING (-111.89933776855467 40.73887252807617, -111.896785 40.741876)"
28.078938777729817,40.73929977416992,-111.90272521972656,-111.896785,40.741876,"LINESTRING (-111.90272521972656 40.73929977416992, -111.896785 40.741876)"
1.2876597029535284,40.736209869384766,-111.8969497680664,-111.899008,40.733439,"LINESTRING (-111.8969497680664 40.736209869384766, -111.899008 40.733439)"
91.89930102043962,40.743736267089844,-111.89653778076172,-111.896781,40.742583,"LINESTRING (-111.89653778076172 40.74373626708984, -111.896781 40.742583)"
15.246115192953964,40.74816131591797,-111.89675903320312,-111.896818,40.750058,"LINESTRING (-111.89675903320312 40.74816131591797, -111.896818 40.750058)"
12.82990151721851,40.7424201965332,-111.89916229248047,-111.896781,40.742583,"LINESTRING (-111.89916229248048 40.7424201965332, -111.896781 40.742583)"
9.423149908806344,40.74689483642578,-111.9028549194336,-111.899526,40.748307,"LINESTRING (-111.9028549194336 40.74689483642578, -111.899526 40.748307)"
50.61851933756558,40.740299224853516,-111.90174865722656,-111.896785,40.741876,"LINESTRING (-111.90174865722656 40.74029922485352, -111.896785 40.741876)"
49.15622330267152,40.72762680053711,-111.89684295654297,-111.896861,40.724801,"LINESTRING (-111.89684295654295 40.72762680053711, -111.896861 40.724801)"
2.2418922271129045,40.72603988647461,-111.89976501464844,-111.899573,40.725871,"LINESTRING (-111.89976501464844 40.72603988647461, -111.899573 40.725871)"
8.624599889396166,40.7255859375,-111.89543914794922,-111.894496,40.725515,"LINESTRING (-111.89543914794922 40.7255859375, -111.894496 40.725515)"
8.624599889396166,40.73641586303711,-111.88839721679688,-111.888381,40.736923,"LINESTRING (-111.88839721679688 40.73641586303711, -111.888381 40.736923)"
40.12587751529251,40.72603988647461,-111.8971939086914,-111.896861,40.724801,"LINESTRING (-111.8971939086914 40.72603988647461, -111.896861 40.724801)"
34.36266472060681,40.740718841552734,-111.89961242675781,-111.896785,40.741876,"LINESTRING (-111.8996124267578 40.740718841552734, -111.896785 40.741876)"
27.614816268914474,40.747196197509766,-111.89666748046875,-111.896818,40.750058,"LINESTRING (-111.89666748046876 40.747196197509766, -111.896818 40.750058)"
5.910182568022406,40.738826751708984,-111.89933776855469,-111.901974,40.741498,"LINESTRING (-111.89933776855467 40.73882675170898, -111.901974 40.741498)"
4.5813043754760345,40.742305755615234,-111.89624786376953,-111.896781,40.742583,"LINESTRING (-111.89624786376952 40.742305755615234, -111.896781 40.742583)"
4.5813043754760345,40.736812591552734,-111.89955139160156,-111.896785,40.741876,"LINESTRING (-111.89955139160156 40.736812591552734, -111.896785 40.741876)"
6.568762256122347,40.74203872680664,-111.8958740234375,-111.896785,40.741876,"LINESTRING (-111.8958740234375 40.74203872680664, -111.896785 40.741876)"
32.382412629758356,40.74448013305664,-111.89995574951172,-111.896781,40.742583,"LINESTRING (-111.89995574951172 40.74448013305664, -111.896781 40.742583)"
35.624920842488486,40.744808197021484,-111.90165710449219,-111.896781,40.742583,"LINESTRING (-111.9016571044922 40.74480819702149, -111.896781 40.742583)"
13.901670660110977,40.747337341308594,-111.89961242675781,-111.896818,40.750058,"LINESTRING (-111.8996124267578 40.747337341308594, -111.896818 40.750058)"
5.5318164797322655,40.74148941040039,-111.89134979248047,-111.89954,40.742442,"LINESTRING (-111.89134979248048 40.74148941040039, -111.89954 40.742442)"
0.1953394715579698,40.72771453857422,-111.89942169189453,-111.899573,40.725871,"LINESTRING (-111.89942169189452 40.72771453857422, -111.899573 40.725871)"
20.014562710378872,40.74551010131836,-111.89152526855469,-111.896781,40.742583,"LINESTRING (-111.89152526855467 40.74551010131836, -111.896781 40.742583)"
10.183409613415035,40.741661071777344,-111.89659118652344,-111.896785,40.741876,"LINESTRING (-111.89659118652344 40.741661071777344, -111.896785 40.741876)"
6.899716052639665,40.74955368041992,-111.89462280273438,-111.892225,40.7499,"LINESTRING (-111.89462280273438 40.74955368041992, -111.892225 40.7499)"
29.964848729747384,40.745147705078125,-111.89095306396484,-111.896781,40.742583,"LINESTRING (-111.89095306396484 40.745147705078125, -111.896781 40.742583)"
29.964848729747384,40.74504089355469,-111.89092254638672,-111.896781,40.742583,"LINESTRING (-111.89092254638672 40.74504089355469, -111.896781 40.742583)"
29.964848729747384,40.7257194519043,-111.89241790771484,-111.896861,40.724801,"LINESTRING (-111.89241790771484 40.7257194519043, -111.896861 40.724801)"
